scenario_id,num_nurses,arrival_rate,sim_hours,num_patients,avg_utilization,utilization_std,missed_care_pct,missed_care_std,avg_wait_time,wait_time_std,avg_tasks_per_hour,tasks_per_hour_std
0,19,3.0,15,45.3,8.450230343832647,0.9373041681018771,1.576841222014676,1.8695261542905177,0.0,0.0,0.6726315789473682,0.07458183414619576
1,11,14.4,15,228.5,67.39126456533383,2.908324195281609,11.804341234655322,1.827677755144472,1.1457684400368215,0.7505219258986776,5.446060606060606,0.21172603883042976
2,19,18.1,11,210.4,49.09376065189451,4.715762407355272,11.934643782247523,2.2161582684123378,0.022286540793911055,0.03007280759168158,3.945933014354067,0.3753285840181773
3,19,9.6,7,72.8,26.78548440791183,4.434142745355967,7.055784324568594,2.2405188541844816,0.0,0.0,2.1661654135338346,0.3499182205000665
4,9,13.4,11,142.7,70.05554530461468,5.40418252279845,10.830080669651988,2.5608383773699694,2.305289156128796,1.5204641182633905,5.626262626262626,0.4218789383080169
5,15,14.8,13,182.9,46.38010136423661,4.481337626277898,10.047125167298685,2.057083866937598,0.001813298776563315,0.005439896329689945,3.747692307692307,0.36469291252651775
6,12,16.0,14,221.7,64.99935039846903,2.366598531909636,11.073641185961275,1.955517062558762,0.9464063946602419,0.5156842949973777,5.242261904761905,0.20014609884870024
7,8,19.7,9,172.2,94.66071575048286,2.9137558740574994,23.32832117377804,3.5909276670105936,41.593773557666616,17.20675369633301,7.706944444444444,0.2688459848691197
8,5,15.8,6,91.7,93.77830325092363,2.350637874283327,22.339826630775924,6.428540637557969,66.06663607079774,16.276337815252848,7.913333333333334,0.283313724811677
9,10,12.6,6,81.2,63.71429017711877,3.670763791431906,9.147884938083106,4.070278659372219,0.545987400859297,0.8116417619144378,5.17,0.31857320805254297
10,3,5.7,15,81.6,83.56923582428752,7.1560355104552045,11.242995541590416,4.20385938834438,33.90603818484614,20.26726189306354,6.7666666666666675,0.5444444444444443
11,12,11.7,10,115.6,47.86177293641433,3.653523656089418,7.930179926377167,3.2374033634651647,0.017358467125083883,0.03333190744337781,3.866666666666667,0.26778411702962035
12,16,13.5,12,162.4,41.227161724354715,2.5229969369439624,8.79091446261106,1.645300490289067,0.0005463926657193458,0.0016391779971580373,3.328125,0.20148913931993678
13,10,16.8,6,99.9,75.44153897781491,5.562551309228319,12.700302232006607,3.358774180207279,2.418378166682838,2.0139402172016463,6.136666666666667,0.44383430341613833
14,10,6.3,15,96.4,33.77874905306108,3.0583115116708983,3.5546434671188365,2.130595578778513,0.0,0.0,2.710666666666667,0.22343181908085014
15,6,17.7,8,145.9,96.72109156700631,1.3588220671349676,27.892997756314863,4.447588709139364,76.1083219440172,19.76608611855785,8.012500000000001,0.10466547239233726
16,16,7.1,6,43.2,22.632415047687175,3.089657430289789,4.492857054469149,3.2619718024237474,0.0,0.0,1.8260416666666663,0.25121449790633765
17,4,13.5,12,163.3,97.67847407570437,0.809877151781135,30.597148063377368,2.320867014020739,132.93725297036116,40.90403579335057,8.122916666666665,0.1788393327667168
18,19,10.1,9,91.5,26.54104703210843,3.240273338506095,7.672601489579907,3.1081344949536818,0.0,0.0,2.1473684210526316,0.2640116106728829
19,13,19.2,7,133.9,68.09874820243338,5.245897260596686,13.210941670196481,2.8022958471709085,1.4032400329633985,1.76416189037341,5.514285714285714,0.4220066382238403
